Date,Open,High,Low,Close,Volume
2019-09-18 20:00:00,10172.65,10208,10143,10195.96,1720.521
2019-09-18 22:00:00,10196.05,10211.90,10154.45,10155.16,1506.089
2019-09-19 00:00:00,10154.70,10185.55,10121.40,10124.97,1426.033
2019-09-19 02:00:00,10127.66,10144.83,9530.02,9821.97,3227.109
2019-09-19 04:00:00,9820.96,9916,9780.75,9893.16,2051.283
2019-09-19 06:00:00,9893.02,9893.02,9851,9872.38,1845.022
2019-09-19 08:00:00,9872.71,9895.37,9853.01,9877.09,1897.360
2019-09-19 10:00:00,9877.17,9883.53,9820,9856.50,1961.900
2019-09-19 12:00:00,9856.50,9893.57,9845.11,9860.69,1959.034
2019-09-19 14:00:00,9862.10,9882.69,9846.97,9880.36,1618.755
2019-09-19 16:00:00,9882,10109.51,9875.25,10018.92,2923.843
2019-09-19 18:00:00,10018.69,10095.87,10005.07,10086.98,1947.529
2019-09-19 20:00:00,10088.91,10331.62,10088.91,10239.05,3338.427
2019-09-19 22:00:00,10239,10257.27,10202.51,10245.30,2032.459
2019-09-20 00:00:00,10247.70,10279.30,10184.95,10195.70,2175.145
2019-09-20 02:00:00,10194.33,10240.81,10154.70,10214.76,2055.712
2019-09-20 04:00:00,10212.78,10222.92,10160.35,10161.05,1904.287
2019-09-20 06:00:00,10161.66,10191.40,10148.99,10156.45,1802.407
2019-09-20 08:00:00,10156.11,10187.10,10121.30,10144.17,1756.486
2019-09-20 10:00:00,10143.58,10178.28,10141.49,10173.72,1697.673
2019-09-20 12:00:00,10172.45,10236.19,10160,10181.25,2116.714
2019-09-20 14:00:00,10180.90,10189.50,10141.31,10180.66,1949.672
2019-09-20 16:00:00,10179.55,10189.13,10070.50,10122.21,2116.301
2019-09-20 18:00:00,10122.22,10187.20,10122.22,10161.60,1870.705
2019-09-20 20:00:00,10161.40,10171.04,10070.67,10130.57,2001.385
2019-09-20 22:00:00,10130.14,10185.34,10130.14,10166.35,1819.423
2019-09-21 00:00:00,10166.56,10175.30,10135.82,10146.36,1747.222
2019-09-21 02:00:00,10147.93,10162.24,10116.80,10124.75,1915.671
2019-09-21 04:00:00,10124.35,10126.81,10080.52,10097.51,2007.599
2019-09-21 06:00:00,10098.01,10104.76,9963.02,10079.89,2665.939
2019-09-21 08:00:00,10081.07,10081.07,9986.32,9998.09,2071.046
2019-09-21 10:00:00,9998.69,10064.17,9983.25,10046.60,1896.128
2019-09-21 12:00:00,10046.60,10047.34,9912.63,10012.40,2005.920
2019-09-21 14:00:00,10011.05,10067,9981.76,10037.11,1984.956
2019-09-21 16:00:00,10037.05,10056,9959.97,9976.82,1785.068
2019-09-21 18:00:00,9975.26,10016.80,9966.65,10016.80,1734.298
2019-09-21 20:00:00,10016.78,10023.56,9952,9978.54,1814.648
2019-09-21 22:00:00,9978.54,10013.47,9943.05,9983.33,2013.892
2019-09-22 00:00:00,9992.70,10001.98,9862.81,9905.87,2656.902
2019-09-22 02:00:00,9905.61,9940.56,9872.07,9872.07,1904.175
2019-09-22 04:00:00,9872,9974.17,9857,9937.43,1957.861
2019-09-22 06:00:00,9937.25,10053.56,9918.01,10023.53,1833.491
2019-09-22 08:00:00,10024.91,10089.52,9978.96,10023,2250.822
2019-09-22 10:00:00,10022.98,10034.39,9988.40,10001.83,1504.747
2019-09-22 12:00:00,10000.53,10057.43,9932.01,9984.99,1938.052
2019-09-22 14:00:00,9983.76,9996.88,9942,9989.89,1878.727
2019-09-22 16:00:00,9990,10025,9970,9992.50,2086.377
2019-09-22 18:00:00,9994.08,9999,9949.20,9987.48,1925.471
2019-09-22 20:00:00,9987.61,10066.34,9982.60,10050.87,1819.055
2019-09-22 22:00:00,10050.67,10073.46,10010.15,10023.04,2160.674
2019-09-23 00:00:00,10027.69,10046.91,9954.22,9987,2592.819
2019-09-23 02:00:00,9987,9998.16,9950,9975.58,2129.892
2019-09-23 04:00:00,9978.57,9983.81,9939.58,9955.18,1635.372
2019-09-23 06:00:00,9954.77,9956.71,9878.51,9904,2191.931
2019-09-23 08:00:00,9904,9968.49,9904,9952.09,1753.718
2019-09-23 10:00:00,9951.50,9951.93,9914.08,9915.09,1730.936
2019-09-23 12:00:00,9914.11,9933.10,9881.25,9904.51,2031.074
2019-09-23 14:00:00,9904.51,9951.05,9708.91,9867.06,5535.787
2019-09-23 16:00:00,9867.54,9883.89,9779,9790,2681.507
2019-09-23 18:00:00,9789.31,9844.73,9780.81,9805.10,1817.575
2019-09-23 20:00:00,9804.39,9836.28,9655,9753.43,4373.195
2019-09-23 22:00:00,9751.07,9751.07,9620,9701.96,3453.256
2019-09-24 00:00:00,9701.10,9792.83,9603.50,9724.97,2689.277
2019-09-24 02:00:00,9724.63,9754.57,9681.69,9718.71,1590.335
2019-09-24 04:00:00,9718.63,9764.75,9689,9762.69,1149.380
2019-09-24 06:00:00,9763.71,9791.07,9733,9755.67,1445.193
2019-09-24 08:00:00,9754.05,9768,9680.27,9733.73,2198.906
2019-09-24 10:00:00,9735.10,9767.81,9703,9726.09,1797.771
2019-09-24 12:00:00,9725.67,9729.07,9581.42,9629.88,5431.651
2019-09-24 14:00:00,9631.94,9633.27,9408.47,9530,9870.227
2019-09-24 16:00:00,9529.45,9598,9454.02,9482.74,3574.981
2019-09-24 18:00:00,8683.20,8689.49,8645.61,8645.61,10.814
2019-09-24 20:00:00,8358.01,8740,8137.09,8639.48,15314.231
2019-09-24 22:00:00,8639.48,8755.44,8454.89,8495.83,8234.440
2019-09-25 00:00:00,8493.32,8725.24,8492.65,8693.86,5193.721
2019-09-25 02:00:00,8693.68,8710.29,8541.55,8565.61,3073.864
2019-09-25 04:00:00,8565.52,8589.25,8416.06,8491.30,3762.901
2019-09-25 06:00:00,8491.25,8537.31,8200,8322.35,4076.138
2019-09-25 08:00:00,8325.28,8546.73,8215,8392.49,4684.462
2019-09-25 10:00:00,8391.37,8445.03,8294.99,8327.38,2796.482
2019-09-25 12:00:00,8324.27,8433.54,8242.61,8389.21,4853.005
2019-09-25 14:00:00,8389.21,8460,8287.25,8293.28,4228.309
2019-09-25 16:00:00,8295.79,8408.31,8223.71,8371.16,4435.664
2019-09-25 18:00:00,8367.73,8396.37,8305.77,8346.96,1961.609
2019-09-25 20:00:00,8346.96,8576.87,8338.80,8575.59,3683.431
2019-09-25 22:00:00,8572.13,8628.44,8332.41,8430.07,5472.516
2019-09-26 00:00:00,8428.15,8443.55,8344.40,8347.54,2242.553
2019-09-26 02:00:00,8347.54,8398.10,8316.61,8361.80,2008.593
2019-09-26 04:00:00,8361.82,8421.32,8335.72,8387.45,1500.487
2019-09-26 06:00:00,8388.69,8431,8363,8379,1654.135
2019-09-26 08:00:00,8378.75,8464.40,8367.89,8442.45,1586.078
2019-09-26 10:00:00,8443.52,8456.02,8387.08,8387.08,1928.295
2019-09-26 12:00:00,8387,8438.88,8031.91,8252.80,6904.839
2019-09-26 14:00:00,8252.80,8403,7825.89,7921.82,14951.451
2019-09-26 16:00:00,7924.55,8018.18,7700.67,7921,14299.076
2019-09-26 18:00:00,7921.66,8160.50,7904.99,8131.12,7727.227
2019-09-26 20:00:00,8131.23,8157,8010,8075.08,2622.128
2019-09-26 22:00:00,8076.14,8132.62,8018,8060.15,2641.083
2019-09-27 00:00:00,8061.98,8093.21,7940.37,8008.01,3404.957
2019-09-27 02:00:00,8003.47,8049.74,7969.90,8019.99,1488.118
2019-09-27 04:00:00,8019.15,8037.88,7951.77,7977.83,1571.184
2019-09-27 06:00:00,7977.82,8081.49,7975.10,8060.01,1872.340
2019-09-27 08:00:00,8060,8128.78,8015,8050,3456.798
2019-09-27 10:00:00,8050.01,8082,7951.37,7988.08,3159.953
2019-09-27 12:00:00,7984.71,8033.91,7945.71,7999.37,2841.324
2019-09-27 14:00:00,7999.37,8097,7851.94,7977.10,8540.703
2019-09-27 16:00:00,7976.30,8050.13,7934.73,8028.53,4058.132
2019-09-27 18:00:00,8031.11,8060.01,7990,7990.70,1974.830
2019-09-27 20:00:00,7990.01,8260,7980,8211.72,4956.669
2019-09-27 22:00:00,8211.55,8257.03,8140,8176.52,2709.645
2019-09-28 00:00:00,8178.26,8211.21,8149.99,8157.22,1647.500
2019-09-28 02:00:00,8157.22,8173,8120.02,8164.01,1596.546
2019-09-28 04:00:00,8164.51,8180.24,8145.52,8153.79,1145.517
2019-09-28 06:00:00,8153.73,8222.11,8141.18,8211.76,1769.822
2019-09-28 08:00:00,8212.47,8222.77,8172,8222.77,1286.899
2019-09-28 10:00:00,8222.70,8243.54,8124.03,8133.23,2513.059
2019-09-28 12:00:00,8132.68,8135.70,8035,8113.30,3995.044
2019-09-28 14:00:00,8113.30,8114,8001.14,8064.07,3329.563
2019-09-28 16:00:00,8067.10,8163.55,8038.28,8143.03,2762.278
2019-09-28 18:00:00,8144.42,8179,8097.14,8146.66,2001.209
2019-09-28 20:00:00,8145.70,8176,8119.84,8126.65,1984.234
2019-09-28 22:00:00,8126.65,8311,8057.35,8195.38,9789.248
2019-09-29 00:00:00,8199,8226.35,8161.69,8171.46,2352.175
2019-09-29 02:00:00,8172.63,8175.58,8121.96,8130.22,1772.354
2019-09-29 04:00:00,8130.16,8141.26,8096.44,8117.61,1993.954
2019-09-29 06:00:00,8117.42,8120.27,8040.11,8083.08,2560.700
2019-09-29 08:00:00,8086.33,8116.99,8067.10,8098.53,1644.203
2019-09-29 10:00:00,8099.07,8105.01,8031.34,8073.12,2440.695
2019-09-29 12:00:00,8072.89,8078.05,7895.93,7995.62,5266.301
2019-09-29 14:00:00,7993.56,8028.56,7888.98,7965.70,3359.018
2019-09-29 16:00:00,7965.70,8032.73,7930,7992.37,3320.037
2019-09-29 18:00:00,7991.30,8017.90,7920.01,7956.40,2965.079
2019-09-29 20:00:00,7951.59,8101.50,7918.75,8039.64,4545.101
2019-09-29 22:00:00,8038.08,8127.06,8020.20,8041.96,3746.439
2019-09-30 00:00:00,8042.08,8054.82,7966.18,8019.52,3549.723
2019-09-30 02:00:00,8021.56,8022.13,7953.58,7972.07,2538.761
2019-09-30 04:00:00,7972.03,7974.75,7709.01,7799.25,9339.034
2019-09-30 06:00:00,7795.74,7822.07,7738.33,7792.82,4229.468
2019-09-30 08:00:00,7793.19,8037.32,7775.01,7998.37,7609.230
2019-09-30 10:00:00,8002.91,8094.48,7985.52,8034.78,4480.545
2019-09-30 12:00:00,8033.48,8164.61,7982.08,8110.73,5345.658
2019-09-30 14:00:00,8115,8300.66,8090.01,8280,8693.093
2019-09-30 16:00:00,8277.05,8331.89,8186,8219.25,2732.555
2019-09-30 18:00:00,8219.42,8298.39,8219.42,8269.65,1835.274
2019-09-30 20:00:00,8268.61,8270.90,8162,8223.76,2628.702
2019-09-30 22:00:00,8231.94,8288.86,8197.11,8285.84,1430.477
2019-10-01 00:00:00,8285.31,8312.30,8171,8266.23,2418.496
2019-10-01 02:00:00,8266.02,8499,8259.32,8392.36,5023.840
2019-10-01 04:00:00,8392.39,8466.75,8388.85,8417.24,1139.828
2019-10-01 06:00:00,8417.04,8418.74,8341,8405.03,2522.424
2019-10-01 08:00:00,8400.79,8409,8288.85,8316.81,2905.781
2019-10-01 10:00:00,8314.92,8358.39,8285,8353,2369.874
2019-10-01 12:00:00,8350.14,8424.72,8270,8341,4701.667
2019-10-01 14:00:00,8339.21,8370,8301.71,8361.09,2365.273
2019-10-01 16:00:00,8361.18,8494.49,8227.36,8271.02,8194.439
2019-10-01 18:00:00,8271.02,8326.03,8225.03,8295.66,2724.527
2019-10-01 20:00:00,8300,8396.56,8273.03,8291.78,2509.480
2019-10-01 22:00:00,8292.21,8360,8263.01,8290,2337.175
2019-10-02 00:00:00,8290,8325.40,8263.91,8276.17,1776.080
2019-10-02 02:00:00,8276.37,8298.99,8201,8239,2898.812
2019-10-02 04:00:00,8241.34,8252.36,8149.35,8158.92,2918.689
2019-10-02 06:00:00,8159.97,8262.25,8159.97,8194.52,2311.821
2019-10-02 08:00:00,8194.76,8266.34,8194.76,8224.87,1174.367
2019-10-02 10:00:00,8229.18,8274.50,8200.10,8255.57,2174.335
2019-10-02 12:00:00,8256.32,8280,8192.48,8205.30,3025.334
2019-10-02 14:00:00,8205.49,8241.81,8185.28,8230.40,2413.873
2019-10-02 16:00:00,8230.41,8264.36,8177.29,8225.28,3962.037
2019-10-02 18:00:00,8225.18,8257.40,8213.44,8250.79,2399.489
2019-10-02 20:00:00,8250.79,8263.57,8209.18,8249.65,1770.371
2019-10-02 22:00:00,8249.65,8365.92,8224.44,8352.14,3503.971
2019-10-03 00:00:00,8353.40,8386,8302.86,8317,2088.690
2019-10-03 02:00:00,8317.16,8341.94,8315.30,8323.92,1652.449
2019-10-03 04:00:00,8324.55,8363.36,8279.10,8279.60,1977.348
2019-10-03 06:00:00,8279.10,8296.75,8237.37,8258.14,2046.247
2019-10-03 08:00:00,8258.90,8288.88,8235.09,8264.34,1660.318
2019-10-03 10:00:00,8264.34,8266.69,8184.91,8215.26,3341.068
2019-10-03 12:00:00,8215.49,8243,8206,8218.40,1961.971
2019-10-03 14:00:00,8218.40,8234.96,8020,8104.71,6428.465
2019-10-03 16:00:00,8104.41,8206.25,8100,8144.61,3263.373
2019-10-03 18:00:00,8144.61,8155.36,8086,8141.03,2265.648
2019-10-03 20:00:00,8142.77,8190,8111.49,8162.50,2399.010
2019-10-03 22:00:00,8161,8274.59,8137.30,8220.27,4345.643
2019-10-04 00:00:00,8219.95,8227.42,8050,8114.50,6482.981
2019-10-04 02:00:00,8115.07,8133.48,8070.54,8101.77,1712.035
2019-10-04 04:00:00,8100.25,8105.72,7979.95,8086.76,3317.650
2019-10-04 06:00:00,8090.46,8140,8082.01,8126.61,1143.354
2019-10-04 08:00:00,8130,8131.71,8080.81,8118.67,1579.459
2019-10-04 10:00:00,8118.38,8170,8113.02,8145.01,1888.777
2019-10-04 12:00:00,8146.18,8175,8117.04,8159.05,1819.785
2019-10-04 14:00:00,8161,8179,8120,8140.95,1970.938
2019-10-04 16:00:00,8142.63,8199.50,8121.10,8158.31,2700.880
2019-10-04 18:00:00,8159.39,8194.66,8150.11,8179,1923.969
2019-10-04 20:00:00,8179,8208.88,8125,8163.27,1435.042
2019-10-04 22:00:00,8165.86,8195.79,8124.76,8130.56,2446.241
2019-10-05 00:00:00,8130,8144.44,8092.38,8104.56,3257.013
2019-10-05 02:00:00,8104.56,8139.64,8089.50,8131,1978.228
2019-10-05 04:00:00,8131.50,8138.63,8103.10,8112.50,2063.946
2019-10-05 06:00:00,8112.50,8132.12,8092.66,8104.88,2011.504
2019-10-05 08:00:00,8104.88,8109.43,8066.74,8079.43,2619.268
2019-10-05 10:00:00,8079.46,8100,8066,8077.76,1983.305
2019-10-05 12:00:00,8077.75,8085,8010,8067.89,4226.064
2019-10-05 14:00:00,8068.13,8084.68,8023.11,8077.11,2268.773
2019-10-05 16:00:00,8075.30,8095.87,8028.14,8035.05,2437.033
2019-10-05 18:00:00,8034.81,8086.45,8034.14,8063.96,2294.782
2019-10-05 20:00:00,8063.33,8175,8055.79,8135,2849.775
2019-10-05 22:00:00,8135.57,8166.90,8093.13,8122.14,2272.315
2019-10-06 00:00:00,8122.01,8148.43,8040,8057.20,3407.819
2019-10-06 02:00:00,8057.04,8063.93,8009,8039.21,4243.093
2019-10-06 04:00:00,8039.66,8073.19,8034,8048.03,2228.642
2019-10-06 06:00:00,8049.71,8057.82,7889.64,7958.19,5254.061
2019-10-06 08:00:00,7959.39,7960,7859.03,7933.06,3721.558
2019-10-06 10:00:00,7934.53,7950,7885.59,7937.72,2347.095
2019-10-06 12:00:00,7935.35,7962.02,7881.13,7899.82,2869.992
2019-10-06 14:00:00,7899.58,8045.51,7861,7995.98,4873.648
2019-10-06 16:00:00,7995.98,8012.27,7957,7970,1633.368
2019-10-06 18:00:00,7970,7987.03,7760,7887.04,4382.754
2019-10-06 20:00:00,7885.27,7919.01,7859.41,7909.70,2683.151
2019-10-06 22:00:00,7909.54,7909.66,7798.94,7852.79,4263.858
2019-10-07 00:00:00,7851.01,7863.19,7764.42,7808.37,6341.838
2019-10-07 02:00:00,7808.29,7900.95,7787.57,7859.27,4106.284
2019-10-07 04:00:00,7859.46,7874.12,7800.82,7833.68,2884.339
2019-10-07 06:00:00,7833.68,7876,7796.54,7862,3089.598
2019-10-07 08:00:00,7862,7938.84,7862,7918.79,4161.413
2019-10-07 10:00:00,7917.06,8225,7917.06,7975.99,8793.310
2019-10-07 12:00:00,7975.51,8330,7975.20,8144,9625.354
2019-10-07 14:00:00,8144.07,8220,8108,8174.58,6055.664
2019-10-07 16:00:00,8173.58,8281,8133.52,8270.01,6633.880
2019-10-07 18:00:00,8264.61,8307.22,8207.11,8208.75,4519.843
2019-10-07 20:00:00,8208.75,8239,8175,8188.82,3084.528
2019-10-07 22:00:00,8188.81,8249.89,8181.05,8186.88,3464.248
2019-10-08 00:00:00,8188.55,8283.50,8188.04,8279.73,3730.491
2019-10-08 02:00:00,8279.77,8322.01,8236.90,8255.90,4288.677
2019-10-08 04:00:00,8257.01,8284.78,8201.98,8244.54,3880.988
2019-10-08 06:00:00,8244.55,8257.45,8195,8206.24,2781.879
2019-10-08 08:00:00,8206.24,8207.85,8132.27,8169.20,5185.076
2019-10-08 10:00:00,8169.58,8205.06,8153.43,8177.48,3638.688
2019-10-08 12:00:00,8176.64,8242.52,8132,8198.03,4927.084
2019-10-08 14:00:00,8197.36,8217.84,8155,8182.46,3412.409
2019-10-08 16:00:00,8183.46,8206,8157.05,8171.89,3182.331
2019-10-08 18:00:00,8171.83,8200,8157.82,8163.54,2729.502
2019-10-08 20:00:00,8165.06,8184,8103.88,8159.24,3350.344
2019-10-08 22:00:00,8159.49,8206,8150.98,8167.62,3607.696
2019-10-09 00:00:00,8168.33,8198,8138,8161.17,3116.822
2019-10-09 02:00:00,8161.13,8173.54,8117.98,8119.11,3409.898
2019-10-09 04:00:00,8119.11,8163.10,8113,8145.26,2777.931
2019-10-09 06:00:00,8145.80,8193.17,8132.33,8177.40,2951.792
2019-10-09 08:00:00,8173.72,8219.50,8154.34,8192.41,3557.671
2019-10-09 10:00:00,8193.74,8236.15,8163.28,8183.32,3785.626
2019-10-09 12:00:00,8183.32,8238,8159.77,8237,2914.243
2019-10-09 14:00:00,8234.52,8700,8230.83,8550.09,20387.290
2019-10-09 16:00:00,8549.48,8633.54,8490.90,8614.85,8185.072
2019-10-09 18:00:00,8612.82,8665,8551.68,8576.37,5412.400
2019-10-09 20:00:00,8578.60,8609.35,8518.32,8539.63,3735.003
2019-10-09 22:00:00,8539.27,8608.38,8535.94,8559.77,5219.895
2019-10-10 00:00:00,8559.77,8589.21,8528.02,8528.25,2972.997
2019-10-10 02:00:00,8528.23,8577.05,8495.70,8541.12,3827.026
